title_id,title,actor_id,actor,role,ethnicity,episode,season,gender,age_then,place_of_birth,headshot
658039,Yankee White,1319,Mark Harmon,Leroy Jethro Gibbs,white,1,1,man,52,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658039,Yankee White,18734,Sasha Alexander,Caitlin Todd,white,1,1,woman,30,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjAwMzI3MDAtNGRjZi00MmU2LTk0MDgtZTdkODUxNjdjZDAzXkEyXkFqcGdeQXVyNTA4MjYzNg@@.jpg
658039,Yankee White,915762,Michael Weatherly,Anthony DiNozzo,white,1,1,man,35,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
658039,Yankee White,5306,Pauley Perrette,Abby Sciuto,white,1,1,woman,34,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
658039,Yankee White,564724,David McCallum,Donald Mallard,white,1,1,man,70,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
658039,Yankee White,65418,Gerry Becker,Agent William Baer,white,1,1,man,52,"St. Louis, Missouri, USA",https://m.media-amazon.com/images/M/MV5BMTEwNDA5NDE5ODNeQTJeQWpwZ15BbWU3MDk3ODM5OTc@.jpg
658039,Yankee White,816876,Joe Spano,T.C. Fornell,white,1,1,man,57,"San Francisco, California, USA",https://m.media-amazon.com/images/M/MV5BMzUyMDMwNDMyNl5BMl5BanBnXkFtZTgwNjY0NzczMjE@.jpg
658039,Yankee White,344196,Gary Grubbs,Dr. Elmo Poke,white,1,1,man,54,"Amory, Mississippi, USA",https://m.media-amazon.com/images/M/MV5BOGNlY2EyMGMtMzE3NS00NGJkLTg5YzMtNmYwNjU2NWU1NTdlXkEyXkFqcGdeQXVyNzQ4ODA3ODk@.jpg
658039,Yankee White,696303,Lawrence Pressman,Director Mark,white,1,1,man,64,"Cynthiana, Kentucky, USA",https://m.media-amazon.com/images/M/MV5BMTUyNTY4OTg0OF5BMl5BanBnXkFtZTcwNzc2NjYxOA@@.jpg
658039,Yankee White,411857,Gregory Itzin,Director Charlie,white,1,1,man,55,"Washington, District of Columbia, USA",https://m.media-amazon.com/images/M/MV5BMTM4NjcyOTU1NV5BMl5BanBnXkFtZTcwNzQ1NTcxNg@@.jpg
658039,Yankee White,636094,Dane Northcutt,Major Timothy Kerry,white,1,1,man,-1,,"https://m.media-amazon.com/images/M/MV5BMTUyNDQyNTIzMl5BMl5BanBnXkFtZTYwOTg1NDEz._V1_UY98_CR10,0,67,98_AL_.jpg.jpg"
658039,Yankee White,1042741,Gerald Downey,Commander Ray Trapp,white,1,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMzMxODcyMDEtNDI3YS00ZjMxLWEwYzgtOTBmZjZkYTJjOTBjXkEyXkFqcGdeQXVyMjg0MTM4Mg@@.jpg
658039,Yankee White,46768,Robert Bagnell,Leonard Rush,white,1,1,man,-1,,https://m.media-amazon.com/images/M/MV5BNGRhNTRjNzktYmUxNi00MTBjLWE4ZDctYjAxNGQwNmQwZDVjXkEyXkFqcGdeQXVyNTc0NjY1ODk@.jpg
658039,Yankee White,567162,Gerald McCullouch,FBI Agent,white,1,1,man,36,"Huntsville, Alabama, USA",https://m.media-amazon.com/images/M/MV5BNjU4OTI3ODQtNmFjMy00YTljLWEzMGMtYmExYTEzMDg5YmJjXkEyXkFqcGdeQXVyMTIwMzg1Ng@@.jpg
658039,Yankee White,218596,Pancho Demmings,Gerald Jackson,black,1,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMTk2NTQ4NzI4OV5BMl5BanBnXkFtZTcwNjU3MTMzMQ@@.jpg
658039,Yankee White,12209,Michael Adler,Captain Burger,white,1,1,man,-1,,"https://m.media-amazon.com/images/M/MV5BMzM3OGYxODktY2FlMC00ZDczLWFjNjktNDRlMDkwMDk4NzJmXkEyXkFqcGdeQXVyMTA1Mzg1MDU5._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658039,Yankee White,108796,Steve Bridges,President George W. Bush,white,1,1,male,40,"Dallas, Texas, USA",
658039,Yankee White,197638,Alan Dale,N.C.I.S. Director Tom Morrow,white,1,1,man,56,"Dunedin, Otago, New Zealand",https://m.media-amazon.com/images/M/MV5BMTMzNzUxMTEyNl5BMl5BanBnXkFtZTcwNjA0MzM1NA@@.jpg
658039,Yankee White,538002,Michael Maize,Security Guard,white,1,1,man,29,"Milwaukee, Wisconsin, USA",https://m.media-amazon.com/images/M/MV5BOTA4NWEwNDYtN2Y5MC00NDZlLTgwNjktYWExNzY2ZDg3NGFiXkEyXkFqcGdeQXVyMTI0OTYwODU@.jpg
658039,Yankee White,187388,Richard Anthony Crenna,Chief Steward,white,1,1,male,44,"Los Angeles, California, USA",
658039,Yankee White,1389997,Asante Jones,Homicide Detective Andy Kochofis,black,1,1,man,35,"Cleveland, Ohio, USA",https://m.media-amazon.com/images/M/MV5BYzU1ODQxZTItZGQ1ZS00YmE1LWIxYjMtOWMxNjBmM2UxNTEyXkEyXkFqcGdeQXVyMjYxMTU4Nw@@.jpg
658039,Yankee White,1553819,Jeremy Overstreet,Agent Bowman,white,1,1,man,31,"Oklahoma City, Oklahoma, USA",https://m.media-amazon.com/images/M/MV5BMTcwNzk0MzgwN15BMl5BanBnXkFtZTcwOTE1OTIzMQ@@.jpg
658039,Yankee White,534175,Darcas Macopson,Major Carl Pritchard,indian,1,1,man,-1,,https://m.media-amazon.com/images/M/MV5BNzJjOTg2YjQtN2UzNi00ZGQzLTgwZmQtYzk1MTQ1N2E3MjI1XkEyXkFqcGdeQXVyNTYzMDMyNTg@.jpg
658039,Yankee White,573365,Doris E. McMillon,News Anchor,black,1,1,female,-1,,
658039,Yankee White,1616434,Ron Brosh,Secret Service Agent,white,1,1,male,-1,,
658039,Yankee White,1467971,Michael Calder,Secret Service Agent,white,1,1,man,-1,,"https://m.media-amazon.com/images/M/MV5BMjA2NDgxMDc2MV5BMl5BanBnXkFtZTYwNDczNTEz._V1_UY98_CR3,0,67,98_AL_.jpg.jpg"
658039,Yankee White,1206775,Scott Fishkind,Rish's Camera Man,white,1,1,man,-1,,"https://m.media-amazon.com/images/M/MV5BMTIxNDc3MTM4Ml5BMl5BanBnXkFtZTYwMTY3NTgy._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658039,Yankee White,538272,Paul Majors,N.C.I.S. Agent,white,1,1,man,32,"Baltimore, Maryland, USA","https://m.media-amazon.com/images/M/MV5BMTQ3NDQxMDYzNl5BMl5BanBnXkFtZTYwOTg2MTgy._V1_UY98_CR5,0,67,98_AL_.jpg.jpg"
658039,Yankee White,922974,Jennifer Weston,Navy Medic,white,1,1,woman,-1,,https://m.media-amazon.com/images/M/MV5BMTQ5NDIyOTA2N15BMl5BanBnXkFtZTcwMTE0MDMzMQ@@.jpg
658001,Hung Out to Dry,1319,Mark Harmon,Leroy Jethro Gibbs,white,2,1,man,52,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658001,Hung Out to Dry,18734,Sasha Alexander,Caitlin Todd,white,2,1,woman,30,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjAwMzI3MDAtNGRjZi00MmU2LTk0MDgtZTdkODUxNjdjZDAzXkEyXkFqcGdeQXVyNTA4MjYzNg@@.jpg
658001,Hung Out to Dry,915762,Michael Weatherly,Anthony DiNozzo,white,2,1,man,35,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
658001,Hung Out to Dry,5306,Pauley Perrette,Abby Sciuto,white,2,1,woman,34,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
658001,Hung Out to Dry,564724,David McCallum,Donald Mallard,white,2,1,man,70,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
658001,Hung Out to Dry,479779,Patrick Labyorteaux,"Bud Roberts, Jr.",white,2,1,man,38,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjcyYzMyYjQtMTIyMC00MzdiLWI2ZjgtYmJiNmE1MmFlOWRmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
658001,Hung Out to Dry,531762,James MacDonald,Captain Faul,white,2,1,man,-1,,https://m.media-amazon.com/images/M/MV5BN2VjY2E4YzMtMTA4Yy00NDJiLWJmY2UtN2NlNDk3ODM3YjFlXkEyXkFqcGdeQXVyMzUwOTc0NA@@.jpg
658001,Hung Out to Dry,664710,Rick Pasqualone,Corporal Paul Dafelmair,white,2,1,man,37,"Albertson, New York, USA",https://m.media-amazon.com/images/M/MV5BNTIzYzNmYWUtMjY2MS00YmIwLTlmZWMtN2I5OWE2YWMzNDljXkEyXkFqcGdeQXVyNjYwNzkzNA@@.jpg
658001,Hung Out to Dry,694386,Dave Power,Corporal Dave Ramsey,white,2,1,man,25,"Rutherford, New Jersey, USA",https://m.media-amazon.com/images/M/MV5BMjJmZWRkYWItMTYwNi00NzlmLWFhNDItOWRjYjg5NzFjYTliXkEyXkFqcGdeQXVyMDM4NTk3NA@@.jpg
658001,Hung Out to Dry,1015096,Chaney Kley,Corporal Paul Brinkman,white,2,1,man,31,"Manassas, Virginia, USA","https://m.media-amazon.com/images/M/MV5BMTgwMjYxODU2OV5BMl5BanBnXkFtZTYwNDY2Mjgy._V1_UY98_CR42,0,67,98_AL_.jpg.jpg"
658001,Hung Out to Dry,224659,Keith Diamond,Sergeant Gregory Nutt,indian,2,1,man,41,"Jamaica, Queens, New York City, New York, USA","https://m.media-amazon.com/images/M/MV5BMTI4MzM2NTAyOF5BMl5BanBnXkFtZTYwODI4Mjgy._V1_UY98_CR6,0,67,98_AL_.jpg.jpg"
658001,Hung Out to Dry,1194672,Julie Gonzalo,Sarah Schaefer,white,2,1,woman,22,,
658001,Hung Out to Dry,204269,Brandon Davis,Jimmy,white,2,1,man,23,USA,"https://m.media-amazon.com/images/M/MV5BNjY2OTI5MzcyMl5BMl5BanBnXkFtZTYwMzkyNTcz._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658001,Hung Out to Dry,218596,Pancho Demmings,Gerald Jackson,black,2,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMTk2NTQ4NzI4OV5BMl5BanBnXkFtZTcwNjU3MTMzMQ@@.jpg
658001,Hung Out to Dry,716817,Lee Reherman,Sergeant Tuers,white,2,1,man,37,"Louisville, Kentucky, USA",https://m.media-amazon.com/images/M/MV5BMjE5MjA0ODQyOV5BMl5BanBnXkFtZTcwNzA3MjIzMQ@@.jpg
658001,Hung Out to Dry,1115935,Austin Marques,Billy Fuentes,hispanic,2,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMTA3MjIwNzk3MjheQTJeQWpwZ15BbWU3MDEzMjM3MzE@.jpg
658001,Hung Out to Dry,1413573,Christina Souza,Rosemarie Fuentes,hispanic,2,1,woman,-1,,https://m.media-amazon.com/images/M/MV5BMTU3NTA1MjkxOV5BMl5BanBnXkFtZTcwMDQwMTcyMQ@@.jpg
658001,Hung Out to Dry,1341438,Brian Patrick Wade,Marine Lance Corporal,white,2,1,man,25,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BMjA2NDc3OTM3NV5BMl5BanBnXkFtZTcwOTg2NzkzMQ@@.jpg
658019,Seadog,1319,Mark Harmon,Leroy Jethro Gibbs,white,3,1,man,52,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658019,Seadog,18734,Sasha Alexander,Caitlin Todd,white,3,1,woman,30,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjAwMzI3MDAtNGRjZi00MmU2LTk0MDgtZTdkODUxNjdjZDAzXkEyXkFqcGdeQXVyNTA4MjYzNg@@.jpg
658019,Seadog,915762,Michael Weatherly,Anthony DiNozzo,white,3,1,man,35,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
658019,Seadog,5306,Pauley Perrette,Abby Sciuto,white,3,1,woman,34,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
658019,Seadog,564724,David McCallum,Donald Mallard,white,3,1,man,70,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
658019,Seadog,816876,Joe Spano,T.C. Fornell,white,3,1,man,57,"San Francisco, California, USA",https://m.media-amazon.com/images/M/MV5BMzUyMDMwNDMyNl5BMl5BanBnXkFtZTgwNjY0NzczMjE@.jpg
658019,Seadog,608632,William R. Moses,Agent Kent Fuller,white,3,1,man,44,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BMTUzOTIyNDQxM15BMl5BanBnXkFtZTcwOTA0NTAzMQ@@.jpg
658019,Seadog,411857,Gregory Itzin,Director Charlie,white,3,1,man,55,"Washington, District of Columbia, USA",https://m.media-amazon.com/images/M/MV5BMTM4NjcyOTU1NV5BMl5BanBnXkFtZTcwNzQ1NTcxNg@@.jpg
658019,Seadog,868957,Joe Torry,Darryl Wilkins,black,3,1,man,38,"St. Louis, Missouri, USA","https://m.media-amazon.com/images/M/MV5BMjAzODg3NzY0Ml5BMl5BanBnXkFtZTYwOTI5MDg2._V1_UY98_CR4,0,67,98_AL_.jpg.jpg"
658019,Seadog,631373,Benny Nieves,Frank Trujillo,hispanic,3,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMTUxMzQwNDU1MF5BMl5BanBnXkFtZTgwNTMwOTM4OTE@.jpg
658019,Seadog,529050,Elena Lyons,Diane Fontaine,white,3,1,woman,30,"Madrid, Spain",https://m.media-amazon.com/images/M/MV5BMTY2NzU0MjcwOV5BMl5BanBnXkFtZTcwOTQxNDgyMQ@@.jpg
658019,Seadog,1617568,Merle Dandridge,Agent Marcy Carruthers,hispanic,3,1,woman,28,"Okinawa, Japan",https://m.media-amazon.com/images/M/MV5BODE5YjA2NmMtYmE4Yy00NzYzLWE3MjItNmVlODVmMDdiMDZkXkEyXkFqcGdeQXVyMzg1MDA0OQ@@.jpg
658019,Seadog,660650,Dempsey Pappion,Basketball Player,black,3,1,man,24,"Lake Charles, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BZjAwNTU4YWYtNGUyZS00N2UyLThjZmQtMjZhNTM3ZjA1Njc0XkEyXkFqcGdeQXVyMTkzNTcwODI@.jpg
658019,Seadog,765493,Sam Sarpong,Bobby Jackson,black,3,1,man,28,"London, England, UK","https://m.media-amazon.com/images/M/MV5BNDE5MjU4MjYwNV5BMl5BanBnXkFtZTYwODc3OTgy._V1_UY98_CR1,0,67,98_AL_.jpg.jpg"
658019,Seadog,392625,Mark Holton,Sergeant Linn,white,3,1,man,45,"Oklahoma City, Oklahoma, USA",https://m.media-amazon.com/images/M/MV5BNTE5NzkxNzU3Nl5BMl5BanBnXkFtZTcwMDA1MTEzMQ@@.jpg
658019,Seadog,5284,Chris Olivero,Dave Simmons,white,3,1,man,19,"Stockton, California, USA",https://m.media-amazon.com/images/M/MV5BMTM0NDQ5MjczOF5BMl5BanBnXkFtZTcwOTU5NjYzMQ@@.jpg
658019,Seadog,218596,Pancho Demmings,Gerald Jackson,black,3,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMTk2NTQ4NzI4OV5BMl5BanBnXkFtZTcwNjU3MTMzMQ@@.jpg
658019,Seadog,211087,Emilie de Ravin,Nancy,white,3,1,woman,22,"Mount Eliza, Victoria, Australia",https://m.media-amazon.com/images/M/MV5BMTUyNmNiZTUtMzA4NS00OWZmLThiNzEtNGY1MDYyOTNhY2E3XkEyXkFqcGdeQXVyNjk1MjYyNTA@.jpg
658019,Seadog,936365,Jodi Bianca Wise,Jenny,white,3,1,woman,-1,,https://m.media-amazon.com/images/M/MV5BN2VmNDA4YmQtMWFiMi00YTg0LTlhZDctY2NiYWFmNGUxMjg5XkEyXkFqcGdeQXVyMzE1MjMwMTA@.jpg
658019,Seadog,1304704,Homie Doroodian,Seth Shakir,white,3,1,man,32,"Boston, Massachusetts, USA","https://m.media-amazon.com/images/M/MV5BMTg5MzU3ODk3MF5BMl5BanBnXkFtZTYwOTE5Njky._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658019,Seadog,197638,Alan Dale,N.C.I.S. Director Tom Morrow,white,3,1,man,56,"Dunedin, Otago, New Zealand",https://m.media-amazon.com/images/M/MV5BMTMzNzUxMTEyNl5BMl5BanBnXkFtZTcwNjA0MzM1NA@@.jpg
658019,Seadog,1237219,Dar Dixon,Army Captain Bradstone,white,3,1,man,41,"Tehran, Iran",https://m.media-amazon.com/images/M/MV5BZjIxOTRmMzUtNWY4Yy00YTFlLTkyZjItNTUxZWUxYmUyNmUxXkEyXkFqcGdeQXVyNTE2OTY5MDA@.jpg
658019,Seadog,3822867,Julie Berlin,Office Girl,white,3,1,woman,-1,,https://m.media-amazon.com/images/M/MV5BMTg1NDYwMTMyMF5BMl5BanBnXkFtZTgwODk0MDg0MDE@.jpg
658019,Seadog,1106900,Miguel A. Gaetan,Carlos,white,3,1,man,28,"San Juan, Puerto Rico","https://m.media-amazon.com/images/M/MV5BMTYwMjExNTM0M15BMl5BanBnXkFtZTYwMzU4Mzky._V1_UY98_CR5,0,67,98_AL_.jpg.jpg"
658030,The Immortals,1319,Mark Harmon,Leroy Jethro Gibbs,white,4,1,man,52,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658030,The Immortals,18734,Sasha Alexander,Caitlin Todd,white,4,1,woman,30,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjAwMzI3MDAtNGRjZi00MmU2LTk0MDgtZTdkODUxNjdjZDAzXkEyXkFqcGdeQXVyNTA4MjYzNg@@.jpg
658030,The Immortals,915762,Michael Weatherly,Anthony DiNozzo,white,4,1,man,35,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
658030,The Immortals,5306,Pauley Perrette,Abby Sciuto,white,4,1,woman,34,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
658030,The Immortals,564724,David McCallum,Donald Mallard,white,4,1,man,70,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
658030,The Immortals,803390,Mark Sivertsen,Commander Rivers,white,4,1,man,44,"Fairfield, California, USA",https://m.media-amazon.com/images/M/MV5BYmY1ZTQ4OGQtZjE0OC00ZTYyLWFmZTQtODNhOGQ3MDExYWYwXkEyXkFqcGdeQXVyMTQ2NzUwOTQ@.jpg
658030,The Immortals,612487,Kieran Mulroney,Lieutenant Reynolds,white,4,1,man,38,"Alexandria, Virginia, USA",https://m.media-amazon.com/images/M/MV5BMTY2OTgwOTgyMV5BMl5BanBnXkFtZTcwMjkwNTMxOA@@.jpg
658030,The Immortals,1060258,Julian Bailey,Petty Officer Ronald Zuger,white,4,1,man,26,"Montreal, Quebec, Canada",https://m.media-amazon.com/images/M/MV5BZTAyMjIzYjMtNTY4Mi00NWQ4LWJmZTctNmY3YzYyMWIzNTcxXkEyXkFqcGdeQXVyMzQ0MTk5NA@@.jpg
658030,The Immortals,22022,Brooks Almy,Mrs. MacDonald,white,4,1,male,53,"Ft. Belvoir, Virginia, USA",
658030,The Immortals,603470,Elizabeth Morehead,Medical Corpsman,white,4,1,woman,-1,"Missouri, USA",https://m.media-amazon.com/images/M/MV5BN2NiYzY0MjItNjU4Mi00MDhhLThhNmEtZjI0YmNhZTRiZWNkXkEyXkFqcGdeQXVyNjUxMjc1OTM@.jpg
658030,The Immortals,29025,David Andriole,Lieutenant Commander Robbins,white,4,1,man,39,USA,https://m.media-amazon.com/images/M/MV5BMTUwODU0ODg1Ml5BMl5BanBnXkFtZTcwNTgzMzgyMQ@@.jpg
658030,The Immortals,1486330,Yvonne Delarosa,Exchange Clerk,hispanic,4,1,woman,-1,,https://m.media-amazon.com/images/M/MV5BMTc3Njc2MTU5M15BMl5BanBnXkFtZTcwMjU0ODgyMQ@@.jpg
658030,The Immortals,1666942,Eamon Hunt,Chief Petty Officer Morris,white,4,1,male,-1,,
658030,The Immortals,47698,Colin Bain,Ensign Ray,white,4,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMTAyNzU4NjU1MDZeQTJeQWpwZ15BbWU3MDIxMzg3MjE@.jpg
658030,The Immortals,1507110,Bradley Snedeker,Petty Officer Second Class Carnahan,white,4,1,man,26,"Denver, Colorado, USA",https://m.media-amazon.com/images/M/MV5BNDE2YmZjZTEtNmMwNS00YTRhLThkMWItMDQ1ZDgzMDA4NDJiXkEyXkFqcGdeQXVyNDYyNjQ4OA@@.jpg
658030,The Immortals,1433756,Jeff Peterson,Brad,hispanic,4,1,man,26,"Denver, Colorado, USA",https://m.media-amazon.com/images/M/MV5BMTI0NDk4MDc3NV5BMl5BanBnXkFtZTcwNDU2MTcyMQ@@.jpg
658030,The Immortals,565582,Michael McLafferty,Kyle,white,4,1,man,31,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BMTM3MzQ4Njk4OV5BMl5BanBnXkFtZTcwMzk3MzEzMQ@@.jpg
658030,The Immortals,1690885,Jeni C. Wilson,Lisa,white,4,1,woman,-1,,https://m.media-amazon.com/images/M/MV5BMjEyMDQxMDcyNV5BMl5BanBnXkFtZTcwOTk3MDkzMQ@@.jpg
658030,The Immortals,1433339,Chad W. Murray,Seaman Russell MacDonald,white,4,1,male,-1,,
658030,The Immortals,2009118,Nina Alexander,Ricky,black,4,1,female,-1,,
658030,The Immortals,1621705,Casey Nelson,Petty Officer Murray,white,4,1,man,25,"Atlanta, Georgia, USA",https://m.media-amazon.com/images/M/MV5BYmUyNzM5MmMtODFjOC00NTZjLWFkOWYtMDE5ZjMyZTFiYjA1XkEyXkFqcGdeQXVyMzk1ODYzMQ@@.jpg
658030,The Immortals,1372334,Adam Vanderwielen,Ducky's Assistant,white,4,1,man,32,"Lafayette, Indiana, USA",https://m.media-amazon.com/images/M/MV5BNzk4MTQwMzE3Ml5BMl5BanBnXkFtZTcwMDQzNjEzMQ@@.jpg
658027,The Curse,1319,Mark Harmon,Leroy Jethro Gibbs,white,5,1,man,52,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
658027,The Curse,18734,Sasha Alexander,Caitlin Todd,white,5,1,woman,30,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjAwMzI3MDAtNGRjZi00MmU2LTk0MDgtZTdkODUxNjdjZDAzXkEyXkFqcGdeQXVyNTA4MjYzNg@@.jpg
658027,The Curse,915762,Michael Weatherly,Anthony DiNozzo,white,5,1,man,35,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
658027,The Curse,5306,Pauley Perrette,Abby Sciuto,white,5,1,woman,34,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
658027,The Curse,564724,David McCallum,Donald Mallard,white,5,1,man,70,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
658027,The Curse,708981,David Ramsey,NCIS Agent Richard Owens,black,5,1,man,32,"Detroit, Michigan, USA",https://m.media-amazon.com/images/M/MV5BMTc1NDI3MDk2M15BMl5BanBnXkFtZTcwNjk4NDg4Mg@@.jpg
658027,The Curse,2124,Melora Hardin,Erin Toner,white,5,1,woman,36,"Houston, Texas, USA",https://m.media-amazon.com/images/M/MV5BMTcyNzAzODk5Ml5BMl5BanBnXkFtZTcwMjEyNTE2Mg@@.jpg
658027,The Curse,685308,Jim Pirri,Randy Wiles,white,5,1,man,-1,,https://m.media-amazon.com/images/M/MV5BOTY1MTUyMjc1MF5BMl5BanBnXkFtZTcwMDY4NzAwOQ@@.jpg
658027,The Curse,101242,Lauren Bowles,Mary Wiles,white,5,1,woman,33,"Washington, District of Columbia, USA",https://m.media-amazon.com/images/M/MV5BMjAxMTg5ODc2NF5BMl5BanBnXkFtZTgwMDc1NTcwMDI@.jpg
658027,The Curse,683986,Robert Pine,Ben,white,5,1,man,62,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEwMjczOTQzNF5BMl5BanBnXkFtZTcwOTEwMDc0Mw@@.jpg
658027,The Curse,385809,Tommy Hinkley,Deer Hunter,white,5,1,man,43,"El Centro, California, USA",https://m.media-amazon.com/images/M/MV5BN2NlNGU4YTItMTViZS00MjA2LTgzZDQtMWUxMzE3NjU1ODNiXkEyXkFqcGdeQXVyNzkyNTczNjM@.jpg
658027,The Curse,83246,Bill Birch,State Trooper Dan Lynch,white,5,1,man,-1,,https://m.media-amazon.com/images/M/MV5BMjAxNjgzODMzNV5BMl5BanBnXkFtZTcwMDE0OTcyMQ@@.jpg
658027,The Curse,905531,Jonathan Wade-Drahos,Lt. Gregg Pallini,white,5,1,male,36,"Los Angeles, California, USA",
658027,The Curse,254760,Chris Ellis,Gunnery Sergeant John Deluca,black,5,1,man,47,"Dallas, Texas, USA","https://m.media-amazon.com/images/M/MV5BMTI5MzkzMzU3NF5BMl5BanBnXkFtZTYwMzI3ODYy._V1_UY98_CR7,0,67,98_AL_.jpg.jpg"
658027,The Curse,1074160,Travis Aaron Wade,Lt. Mark Schilz,white,5,1,man,28,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BMGQyNWNhMTgtYWIxNi00YmUyLTg4YjMtZGE5MjY1MWMzZWFjXkEyXkFqcGdeQXVyMTI3MjM2NQ@@.jpg
657998,High Seas,1319,Mark Harmon,Leroy Jethro Gibbs,white,6,1,man,52,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
657998,High Seas,18734,Sasha Alexander,Caitlin Todd,white,6,1,woman,30,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BNjAwMzI3MDAtNGRjZi00MmU2LTk0MDgtZTdkODUxNjdjZDAzXkEyXkFqcGdeQXVyNTA4MjYzNg@@.jpg
